,non-chitinase,Chitinase,Real
6253,0.9975223,0.002477746,0
6254,0.9996886,0.000311365,0
6255,0.9951363,0.004863665,0
6256,0.9851083,0.014891652,0
6257,0.9945491,0.005450947,0
6258,0.99779665,0.002203322,0
6259,0.9896231,0.0103769,0
6260,0.99787474,0.002125303,0
6261,0.97967464,0.020325417,0
6262,0.99307597,0.006923993,0
6263,0.912727,0.087273024,0
6264,0.9743069,0.025693059,0
6265,0.9997379,0.000262022,0
6266,0.9952283,0.004771766,0
6267,0.9935154,0.006484563,0
6268,0.99914515,0.000854879,0
6269,0.9973194,0.00268055,0
6270,0.99813193,0.001868067,0
6271,0.9999976,2.40E-06,0
6272,0.9965249,0.003475147,0
6273,0.99988365,0.000116383,0
6274,0.967945,0.032055028,0
6275,0.99961215,0.000387846,0
6276,0.9971909,0.00280909,0
6277,0.9991202,0.000879803,0
6278,0.9999912,8.81E-06,0
6279,0.9997011,0.000298914,0
6280,0.9987521,0.001247841,0
6281,0.99817765,0.001822396,0
6282,0.99923825,0.000761746,0
6283,0.9994017,0.000598283,0
6284,0.99998486,1.51E-05,0
6285,0.9998926,0.000107419,0
6286,0.99847,0.001529983,0
6287,0.99997663,2.34E-05,0
6288,0.9981647,0.001835361,0
6289,0.999997,2.94E-06,0
6290,0.9999722,2.78E-05,0
6291,0.9940149,0.005985085,0
6292,0.9967518,0.003248214,0
6293,0.9907499,0.009250069,0
6294,0.99968934,0.000310638,0
6295,0.991912,0.008088025,0
6296,0.9915318,0.00846817,0
6297,0.9962978,0.003702205,0
6298,0.99920446,0.000795525,0
6299,0.9999931,6.87E-06,0
6300,0.9941671,0.005832869,0
6301,0.9995198,0.000480222,0
6302,0.9999877,1.22E-05,0
6303,0.99971527,0.000284688,0
6304,0.9998369,0.000163057,0
6305,0.9976024,0.002397584,0
6306,0.9999764,2.36E-05,0
6307,0.9843945,0.015605547,0
6308,0.99707127,0.002928665,0
6309,0.9996388,0.000361209,0
6310,0.9944786,0.005521341,0
6311,0.9999906,9.36E-06,0
6312,0.95948595,0.040514067,0
6313,0.9986091,0.001390949,0
6314,0.9999672,3.28E-05,0
6315,0.99994814,5.19E-05,0
6316,0.99999475,5.19E-06,0
6317,0.98727787,0.012722068,0
6318,0.9998234,0.000176621,0
6319,0.9997042,0.000295744,0
6320,0.9285428,0.071457185,0
6321,0.9999423,5.77E-05,0
6322,0.9948501,0.005149918,0
6323,0.9999809,1.90E-05,0
6324,0.9971265,0.002873525,0
6325,0.9999578,4.22E-05,0
6326,0.99999774,2.30E-06,0
6327,0.99942565,0.000574429,0
6328,0.99543935,0.004560649,0
6329,0.99797565,0.002024324,0
6330,0.99999094,9.06E-06,0
6331,0.9976095,0.002390475,0
6332,0.9926468,0.007353159,0
6333,0.9974865,0.002513535,0
6334,0.9997303,0.000269654,0
6335,0.999998,2.07E-06,0
6336,0.99822766,0.001772304,0
6337,0.9999964,3.63E-06,0
6338,0.9856962,0.014303795,0
6339,0.99992824,7.18E-05,0
6340,0.99999595,4.07E-06,0
6341,0.9992944,0.000705601,0
6342,0.99966574,0.000334215,0
6343,0.99974734,0.000252616,0
6344,0.9996946,0.000305477,0
6345,0.987152,0.012848093,0
6346,0.998563,0.00143698,0
6347,0.9999895,1.04E-05,0
6348,0.99987555,0.000124404,0
6349,0.99998975,1.03E-05,0
6350,0.9966118,0.003388247,0
6351,0.9970982,0.002901818,0
6352,0.999997,2.99E-06,0
6353,0.99987876,0.000121175,0
6354,0.995624,0.004376054,0
6355,0.99867576,0.001324204,0
6356,0.99760556,0.002394452,0
6357,0.9999726,2.74E-05,0
6358,0.9998878,0.000112122,0
6359,0.99992955,7.04E-05,0
6360,0.9967547,0.003245279,0
6361,0.9868069,0.013193104,0
6362,0.99917394,0.000826033,0
6363,0.99322283,0.006777152,0
6364,0.99867177,0.001328263,0
6365,0.99930394,0.00069608,0
6366,0.99994934,5.07E-05,0
6367,0.9999355,6.45E-05,0
6368,0.9993512,0.000648749,0
6369,0.9983038,0.001696188,0
6370,0.9923443,0.007655725,0
6371,0.99998724,1.28E-05,0
6372,0.9908846,0.009115425,0
6373,0.99467635,0.005323662,0
6374,0.99992406,7.59E-05,0
6375,0.9999126,8.74E-05,0
6376,0.9999964,3.53E-06,0
6377,0.99999666,3.29E-06,0
6378,0.9942105,0.005789504,0
6379,0.99906665,0.00093333,0
6380,0.9976706,0.002329364,0
6381,0.99862444,0.001375583,0
6382,0.9500461,0.049953885,0
6383,0.9936405,0.006359528,0
6384,0.99938786,0.000612074,0
6385,0.9998216,0.000178442,0
6386,0.9888849,0.011115045,0
6387,0.9999908,9.14E-06,0
6388,0.99998415,1.59E-05,0
6389,0.9996482,0.000351766,0
6390,0.9916888,0.008311219,0
6391,0.99802893,0.001971045,0
6392,0.9998648,0.000135167,0
6393,0.9999124,8.77E-05,0
6394,0.9956449,0.004355133,0
6395,0.98742336,0.012576669,0
6396,0.9989285,0.00107146,0
6397,0.9948907,0.005109319,0
6398,0.9994822,0.0005178,0
6399,0.9990108,0.000989149,0
6400,0.9990876,0.000912398,0
6401,0.9982558,0.001744212,0
6402,0.99985814,0.000141881,0
6403,0.88195395,0.118046075,0
6404,0.99926907,0.000730944,0
6405,0.99850047,0.001499599,0
6406,0.9973616,0.00263837,0
6407,0.9999908,9.22E-06,0
6408,0.99999297,6.98E-06,0
6409,0.9956221,0.004377845,0
6410,0.99948466,0.000515292,0
6411,0.99921846,0.000781573,0
6412,0.99882525,0.001174694,0
6413,0.9869611,0.013038868,0
6414,0.9735594,0.026440658,0
6415,0.99968934,0.000310626,0
6416,0.99971277,0.000287197,0
6417,0.9997023,0.000297739,0
6418,0.9997861,0.00021393,0
6419,0.99998856,1.14E-05,0
6420,0.9999895,1.05E-05,0
6421,0.999463,0.000537001,0
6422,0.93559724,0.06440269,0
6423,0.99617636,0.003823665,0
6424,0.9837382,0.016261762,0
6425,0.9999162,8.38E-05,0
6426,0.9992741,0.000725935,0
6427,0.9999696,3.04E-05,0
6428,0.985394,0.014605935,0
6429,0.9999964,3.59E-06,0
6430,0.99408734,0.005912669,0
6431,0.9963883,0.003611681,0
6432,0.9924184,0.007581595,0
6433,0.9977729,0.002227159,0
6434,0.99205136,0.00794856,0
6435,0.9999908,9.13E-06,0
6436,0.9892042,0.010795805,0
6437,0.9572271,0.042772952,0
6438,0.97814,0.021859957,0
6439,0.9978131,0.002186911,0
6440,0.99870276,0.001297195,0
6441,0.9993774,0.000622638,0
6442,0.99897325,0.001026766,0
6443,0.9925754,0.007424562,0
6444,0.997827,0.002173013,0
6445,0.9996625,0.000337537,0
6446,0.9986971,0.001302901,0
6447,0.9992304,0.000769658,0
6448,0.99681735,0.003182625,0
6449,0.9999962,3.80E-06,0
6450,0.993186,0.006814029,0
6451,0.99894625,0.001053727,0
6452,0.9999602,3.98E-05,0
6453,0.9999759,2.41E-05,0
6454,0.9900123,0.009987638,0
6455,0.99944955,0.00055048,0
6456,0.99999464,5.39E-06,0
6457,0.9990638,0.000936221,0
6458,0.99999774,2.26E-06,0
6459,0.9954659,0.004534104,0
6460,0.9996861,0.00031392,0
6461,0.99445856,0.005541481,0
6462,0.9889387,0.01106128,0
6463,0.99999535,4.66E-06,0
6464,0.9870183,0.012981697,0
6465,0.9919773,0.00802278,0
6466,0.99998415,1.59E-05,0
6467,0.9999933,6.71E-06,0
6468,0.9913237,0.008676301,0
6469,0.99866915,0.001330841,0
6470,0.99707127,0.002928741,0
6471,0.9998436,0.00015641,0
6472,0.9720733,0.027926624,0
6473,0.9998888,0.000111231,0
6474,0.9993923,0.000607756,0
6475,0.97996706,0.020032953,0
6476,0.99999225,7.70E-06,0
6477,0.9980671,0.001932934,0
6478,0.99998,2.00E-05,0
6479,0.9999361,6.39E-05,0
6480,0.99984217,0.00015775,0
6481,0.9986173,0.001382699,0
6482,0.999866,0.000133939,0
6483,0.9925741,0.007425852,0
6484,0.9984249,0.001575072,0
6485,0.9990841,0.00091589,0
6486,0.9981596,0.001840404,0
6487,0.9993024,0.000697633,0
6488,0.9991472,0.000852819,0
6489,0.9917162,0.008283854,0
6490,0.9999882,1.17E-05,0
6491,0.9625537,0.037446328,0
6492,0.99613535,0.003864676,0
6493,0.99678445,0.003215535,0
6494,0.98619044,0.013809494,0
6495,0.99994695,5.30E-05,0
6496,0.9999887,1.14E-05,0
6497,0.98759556,0.012404429,0
6498,0.99762136,0.002378671,0
6499,0.9958086,0.004191425,0
6500,0.9965676,0.003432375,0
6501,0.9999362,6.38E-05,0
6502,0.98781186,0.012188138,0
6503,0.98504955,0.014950426,0
6504,0.997663,0.002337023,0
6505,0.98904395,0.010955995,0
6506,0.99937505,0.000624942,0
6507,0.9997342,0.000265774,0
6508,0.9996569,0.00034308,0
6509,0.9994809,0.000519155,0
6510,0.9834065,0.016593536,0
6511,0.9923241,0.007675922,0
6512,0.99997914,2.09E-05,0
6513,0.99845433,0.001545627,0
6514,0.9946504,0.005349624,0
6515,0.99988306,0.000116891,0
6516,0.9944301,0.005569872,0
6517,0.8329403,0.16705972,0
6518,0.9997484,0.000251601,0
6519,0.9997043,0.000295677,0
6520,0.99386674,0.006133213,0
6521,0.9999831,1.70E-05,0
6522,0.9988998,0.001100107,0
6523,0.999861,0.000138973,0
6524,0.99988484,0.000115113,0
6525,0.99523216,0.004767793,0
6526,0.9997098,0.000290169,0
6527,0.9979943,0.002005737,0
6528,0.9999924,7.58E-06,0
6529,0.9952336,0.00476644,0
6530,0.9993197,0.000680373,0
6531,0.9952291,0.004770928,0
6532,0.998324,0.00167605,0
6533,0.99691844,0.003081534,0
6534,0.9985763,0.001423764,0
6535,0.9809183,0.019081702,0
6536,0.9992873,0.000712706,0
6537,0.9989498,0.001050234,0
6538,0.99999523,4.76E-06,0
6539,0.99695325,0.003046712,0
6540,0.99408686,0.005913081,0
6541,0.999984,1.60E-05,0
6542,0.95836234,0.04163763,0
6543,0.9994098,0.000590241,0
6544,0.99804014,0.00195994,0
6545,0.9950955,0.004904577,0
6546,0.99994135,5.87E-05,0
6547,0.93053466,0.06946529,0
6548,0.999987,1.30E-05,0
6549,0.99999726,2.74E-06,0
6550,0.9961577,0.003842316,0
6551,0.99498135,0.005018702,0
6552,0.9994873,0.00051272,0
6553,0.9999598,4.01E-05,0
6554,0.99986124,0.000138784,0
6555,0.99491274,0.005087197,0
6556,0.99352646,0.006473528,0
6557,0.9999621,3.79E-05,0
6558,0.38616106,0.613839,0
6559,0.9995098,0.000490182,0
6560,0.9998677,0.000132316,0
6561,0.99973994,0.000260058,0
6562,0.99488384,0.00511617,0
6563,0.9999881,1.19E-05,0
6564,0.99998593,1.41E-05,0
6565,0.90664583,0.09335418,0
6566,0.9955611,0.00443888,0
6567,0.9999536,4.63E-05,0
6568,0.98730206,0.0126979,0
6569,0.9999659,3.40E-05,0
6570,0.9954034,0.004596564,0
6571,0.99622536,0.003774594,0
6572,0.9957802,0.00421979,0
6573,0.9891334,0.010866618,0
6574,0.99996805,3.19E-05,0
6575,0.9997271,0.000272959,0
6576,0.9999943,5.68E-06,0
6577,0.99813974,0.001860192,0
6578,0.9993948,0.000605176,0
6579,0.9997389,0.000261078,0
6580,0.99998546,1.46E-05,0
6581,0.99999356,6.40E-06,0
6582,0.99924254,0.000757536,0
6583,0.99654347,0.003456569,0
6584,0.9999757,2.43E-05,0
6585,0.99997497,2.50E-05,0
6586,0.9989987,0.001001311,0
6587,0.999464,0.000536049,0
6588,0.9997422,0.000257743,0
6589,0.99602133,0.003978672,0
6590,0.99779665,0.002203322,0
6591,0.9979684,0.002031605,0
6592,0.99970394,0.00029607,0
6593,0.99993217,6.78E-05,0
6594,0.999918,8.20E-05,0
6595,0.95043015,0.04956979,0
6596,0.99423367,0.005766356,0
6597,0.9974503,0.002549669,0
6598,0.98575956,0.014240393,0
6599,0.9986235,0.001376577,0
6600,0.98825455,0.011745486,0
6601,0.9999167,8.33E-05,0
6602,0.99177164,0.008228284,0
6603,0.99995387,4.61E-05,0
6604,0.98495054,0.015049456,0
6605,0.9913846,0.008615311,0
6606,0.99713767,0.002862315,0
6607,0.99233115,0.007668835,0
6608,0.99997854,2.15E-05,0
6609,0.9999896,1.04E-05,0
6610,0.99797565,0.002024324,0
6611,0.9993455,0.00065446,0
6612,0.99887985,0.001120202,0
6613,0.9946538,0.005346222,0
6614,0.97927815,0.020721927,0
6615,0.99251586,0.007484112,0
6616,0.9989736,0.001026447,0
6617,0.99954754,0.000452483,0
6618,0.99937004,0.000630008,0
6619,0.9999654,3.46E-05,0
6620,0.9967874,0.003212613,0
6621,0.9893113,0.010688663,0
6622,0.9817441,0.018255867,0
6623,0.9997528,0.000247236,0
6624,0.9979146,0.002085427,0
6625,0.7867224,0.2132776,0
6626,0.9984623,0.001537752,0
6627,0.9999963,3.75E-06,0
6628,0.97524095,0.024759017,0
6629,0.99303895,0.006961122,0
6630,0.9998004,0.000199619,0
6631,0.9935836,0.006416404,0
6632,0.9983467,0.00165332,0
6633,0.999987,1.30E-05,0
6634,0.9982405,0.00175948,0
6635,0.99711645,0.002883534,0
6636,0.9983889,0.001611117,0
6637,0.9991584,0.000841602,0
6638,0.9913278,0.008672181,0
6639,0.99610823,0.003891738,0
6640,0.9999976,2.38E-06,0
6641,0.9984478,0.001552174,0
6642,0.9999486,5.14E-05,0
6643,0.99532855,0.004671431,0
6644,0.9998604,0.000139538,0
6645,0.9997681,0.000231962,0
6646,0.9892412,0.010758868,0
6647,0.999997,2.96E-06,0
6648,0.9498867,0.050113276,0
6649,0.99928015,0.000719885,0
6650,0.9994424,0.000557618,0
6651,0.9984119,0.001588113,0
6652,0.9999877,1.23E-05,0
6653,0.99986696,0.000133026,0
6654,0.9993937,0.000606319,0
6655,0.9926375,0.007362465,0
6656,0.9999932,6.79E-06,0
6657,0.99862576,0.001374312,0
6658,0.99975795,0.000242028,0
6659,0.9970816,0.002918446,0
6660,0.99411136,0.005888569,0
6661,0.9991543,0.000845647,0
6662,0.99997973,2.02E-05,0
6663,0.99958307,0.000416952,0
6664,0.9999931,6.92E-06,0
6665,0.97814,0.021859957,0
6666,0.99998856,1.15E-05,0
6667,0.99988425,0.00011575,0
6668,0.98872316,0.011276839,0
6669,0.9999856,1.45E-05,0
6670,0.9989366,0.001063353,0
6671,0.99826777,0.001732244,0
6672,0.9999981,1.88E-06,0
6673,0.99999464,5.38E-06,0
6674,0.99990404,9.59E-05,0
6675,0.9974874,0.002512595,0
6676,0.9998957,0.000104332,0
6677,0.9983016,0.001698399,0
6678,0.997292,0.00270803,0
6679,0.9996804,0.00031967,0
6680,0.99989283,0.000107196,0
6681,0.9999956,4.46E-06,0
6682,0.99783945,0.002160554,0
6683,0.9670328,0.03296723,0
6684,0.9958205,0.004179429,0
6685,0.9933569,0.00664306,0
6686,0.9979042,0.002095812,0
6687,0.9999225,7.75E-05,0
6688,0.9907945,0.009205577,0
6689,0.999067,0.00093304,0
6690,0.99605185,0.0039482,0
6691,0.9988727,0.001127332,0
6692,0.99902904,0.000970925,0
6693,0.99973184,0.000268186,0
6694,0.99908495,0.000915074,0
6695,0.99823606,0.001763958,0
6696,0.9999441,5.59E-05,0
6697,0.996276,0.003723973,0
6698,0.9997464,0.00025361,0
6699,0.9985877,0.00141225,0
6700,0.9925499,0.007450054,0
6701,0.99996674,3.33E-05,0
6702,0.9999958,4.22E-06,0
6703,0.94336474,0.056635268,0
6704,0.9999858,1.42E-05,0
6705,0.99999094,9.10E-06,0
6706,0.99860257,0.001397422,0
6707,0.9999964,3.52E-06,0
6708,0.9999925,7.53E-06,0
6709,0.9994192,0.000580819,0
6710,0.9998441,0.000155907,0
6711,0.99996734,3.27E-05,0
6712,0.9984999,0.00150014,0
6713,0.9976496,0.002350351,0
6714,0.9968485,0.003151463,0
6715,0.99524105,0.004758966,0
6716,0.994716,0.005283992,0
6717,0.9969512,0.00304881,0
6718,0.99998724,1.28E-05,0
6719,0.992303,0.007697045,0
6720,0.9994247,0.000575308,0
6721,0.9648856,0.035114404,0
6722,0.881977,0.11802297,0
6723,0.9987859,0.001214134,0
6724,0.9998603,0.000139713,0
6725,0.99972814,0.000271885,0
6726,0.9952329,0.004767059,0
6727,0.9994924,0.000507519,0
6728,0.9863107,0.013689304,0
6729,0.9989517,0.001048305,0
6730,0.6723622,0.3276378,0
6731,0.99985826,0.000141761,0
6732,0.99632084,0.003679127,0
6733,0.9992539,0.000746107,0
6734,0.9973226,0.002677456,0
6735,0.87484854,0.12515149,0
6736,0.99999213,7.89E-06,0
6737,0.9944406,0.005559384,0
6738,0.98163795,0.01836203,0
6739,0.9949307,0.0050693,0
6740,0.9955577,0.004442285,0
6741,0.98820925,0.011790782,0
6742,0.9998628,0.000137239,0
6743,0.9994772,0.000522794,0
6744,0.97538984,0.024610216,0
6745,0.99701476,0.002985273,0
6746,0.9852871,0.014712893,0
6747,0.9979609,0.002039049,0
6748,0.96527207,0.034727994,0
6749,0.9930138,0.006986198,0
6750,0.999062,0.00093807,0
6751,0.9835091,0.016490929,0
6752,0.9999356,6.43E-05,0
6753,0.9989286,0.001071357,0
6754,0.9997831,0.000216911,0
6755,0.99797565,0.002024324,0
6756,0.99813974,0.001860192,0
6757,0.9994978,0.000502171,0
6758,0.99957556,0.000424442,0
6759,0.995284,0.004715956,0
6760,0.9992167,0.000783341,0
6761,0.9999895,1.05E-05,0
6762,0.997701,0.002299019,0
6763,0.9976464,0.002353634,0
6764,0.9965223,0.003477762,0
6765,0.99021167,0.009788265,0
6766,0.9980356,0.00196434,0
6767,0.9722126,0.027787417,0
6768,0.99999416,5.89E-06,0
6769,0.9728209,0.027179088,0
6770,0.9990564,0.000943559,0
6771,0.8917435,0.10825651,0
6772,0.99934906,0.000650918,0
6773,0.9617627,0.038237274,0
6774,0.9999914,8.57E-06,0
6775,0.99087924,0.009120844,0
6776,0.9999771,2.29E-05,0
6777,0.99997807,2.19E-05,0
6778,0.99968445,0.000315621,0
6779,0.997027,0.002973025,0
6780,0.9921462,0.007853762,0
6781,0.99835914,0.001640852,0
6782,0.99634224,0.003657789,0
6783,0.99147207,0.008527962,0
6784,0.9938816,0.006118448,0
6785,0.9989491,0.001050932,0
6786,0.9977616,0.002238421,0
6787,0.994716,0.005283992,0
6788,0.9946032,0.00539676,0
6789,0.99974996,0.000250022,0
6790,0.9570729,0.042927157,0
6791,0.999243,0.000756978,0
6792,0.9999976,2.36E-06,0
6793,0.9994735,0.000526458,0
6794,0.9979413,0.00205864,0
6795,0.9997187,0.000281264,0
6796,0.9993868,0.00061321,0
6797,0.9979691,0.002030849,0
6798,0.993822,0.006178029,0
6799,0.9980416,0.001958381,0
6800,0.99991894,8.11E-05,0
6801,0.9980574,0.001942564,0
6802,0.99119675,0.0088033,0
6803,0.9976109,0.002389123,0
6804,0.9978981,0.002101916,0
6805,0.9999901,9.89E-06,0
6806,0.9994223,0.000577674,0
6807,0.99806327,0.001936739,0
6808,0.9957029,0.004297099,0
6809,0.9464181,0.053581886,0
6810,0.9995018,0.000498192,0
6811,0.9998258,0.000174215,0
6812,0.99984443,0.000155485,0
6813,0.99525815,0.004741801,0
6814,0.9965888,0.003411184,0
6815,0.97505933,0.024940727,0
6816,0.9999918,8.21E-06,0
6817,0.9999877,1.23E-05,0
6818,0.99996746,3.25E-05,0
6819,0.9786366,0.021363419,0
6820,0.99918133,0.000818631,0
6821,0.9993993,0.000600728,0
6822,0.99999774,2.24E-06,0
6823,0.98588866,0.014111304,0
6824,0.99989533,0.000104709,0
6825,0.9981026,0.001897451,0
6826,0.9875892,0.012410863,0
6827,0.99997056,2.95E-05,0
6828,0.9999633,3.67E-05,0
6829,0.9999937,6.37E-06,0
6830,0.9950466,0.004953386,0
6831,0.9956299,0.004370087,0
6832,0.98813987,0.011860098,0
6833,0.9899289,0.010071154,0
6834,0.999816,0.000184009,0
6835,0.99998033,1.97E-05,0
6836,0.99989927,0.000100768,0
6837,0.71946687,0.28053313,0
6838,0.98846906,0.011530915,0
6839,0.995456,0.004544077,0
6840,0.9989888,0.00101118,0
6841,0.99960095,0.000399108,0
6842,0.9982255,0.001774524,0
6843,0.9982728,0.001727232,0
6844,0.99073726,0.009262726,0
6845,0.9950389,0.004961054,0
6846,0.9974865,0.002513535,0
6847,0.9999087,9.13E-05,0
6848,0.9806003,0.019399742,0
6849,0.9999647,3.52E-05,0
6850,0.9999958,4.12E-06,0
6851,0.9984401,0.001559876,0
6852,0.9919531,0.008046967,0
6853,0.9990619,0.000938158,0
6854,0.9998411,0.000158835,0
6855,0.9998797,0.000120211,0
6856,0.99597037,0.004029687,0
6857,0.99996436,3.56E-05,0
6858,0.9999888,1.12E-05,0
6859,0.99738437,0.002615583,0
6860,0.99994445,5.55E-05,0
6861,0.9956025,0.004397559,0
6862,0.9949687,0.005031354,0
6863,0.9953863,0.004613652,0
6864,0.99990785,9.21E-05,0
6865,0.99999654,3.47E-06,0
6866,0.99995565,4.43E-05,0
6867,0.99571794,0.004282055,0
6868,0.9999794,2.06E-05,0
6869,0.99578446,0.00421554,0
6870,0.9984444,0.001555583,0
6871,0.46181187,0.5381881,0
6872,0.99707305,0.002926966,0
6873,0.9961577,0.003842316,0
6874,0.9791767,0.020823266,0
6875,0.99167246,0.008327501,0
6876,0.99879175,0.001208271,0
6877,0.9980178,0.00198217,0
6878,0.9999213,7.87E-05,0
6879,0.9930964,0.006903636,0
6880,0.9975829,0.002417088,0
6881,0.99959666,0.000403371,0
6882,0.9944823,0.005517704,0
6883,0.99995863,4.13E-05,0
6884,0.9994086,0.000591353,0
6885,0.99175745,0.0082425,0
6886,0.9865805,0.013419477,0
6887,0.99993455,6.54E-05,0
6888,0.9974874,0.002512553,0
6889,0.9996549,0.000345158,0
6890,0.99780136,0.002198649,0
6891,0.99999774,2.28E-06,0
6892,0.9996673,0.000332718,0
6893,0.9995603,0.000439705,0
6894,0.99967027,0.000329697,0
6895,0.99568933,0.004310627,0
6896,0.9992347,0.000765324,0
6897,0.9956345,0.004365481,0
6898,0.99238425,0.007615831,0
6899,0.9998381,0.000161801,0
6900,0.9938863,0.006113679,0
6901,0.998095,0.00190507,0
6902,0.9997851,0.000214941,0
6903,0.9988796,0.001120357,0
6904,0.99082536,0.009174664,0
6905,0.9999914,8.61E-06,0
6906,0.9999515,4.85E-05,0
6907,0.998035,0.001964978,0
6908,0.99999785,2.11E-06,0
6909,0.9998535,0.000146502,0
6910,0.9946583,0.00534167,0
6911,0.99029046,0.009709522,0
6912,0.9991406,0.000859308,0
6913,0.99998033,1.97E-05,0
6914,0.9867575,0.013242535,0
6915,0.9961577,0.003842316,0
6916,0.9940798,0.00592017,0
6917,0.99999046,9.52E-06,0
6918,0.9974849,0.002515004,0
6919,0.9970391,0.002960989,0
6920,0.9929132,0.007086798,0
6921,0.98811185,0.011888128,0
6922,0.9999807,1.93E-05,0
6923,0.98652726,0.013472788,0
6924,0.9896017,0.010398369,0
6925,0.9992962,0.000703822,0
6926,0.9999784,2.16E-05,0
6927,0.9932482,0.006751785,0
6928,0.9990262,0.000973853,0
6929,0.9983571,0.001642833,0
6930,0.9993293,0.00067075,0
6931,0.9920779,0.007922066,0
6932,0.999268,0.000732028,0
6933,0.9363172,0.0636828,0
6934,0.99525553,0.004744398,0
6935,0.99991226,8.77E-05,0
6936,0.9989711,0.001028935,0
6937,0.9905399,0.00946012,0
6938,0.9689251,0.03107488,0
6939,0.99487793,0.005122096,0
6940,0.9944074,0.005592651,0
6941,0.9982747,0.001725263,0
6942,0.22772843,0.77227163,0
6943,0.9998816,0.000118321,0
6944,0.99851674,0.001483266,0
6945,0.99953175,0.000468329,0
6946,0.99954045,0.000459565,0
6947,0.99998975,1.02E-05,0
6948,0.99876237,0.001237614,0
6949,0.9952495,0.004750508,0
6950,0.9675799,0.03242014,0
6951,0.99997056,2.94E-05,0
6952,0.9922856,0.007714349,0
6953,0.999783,0.000216984,0
6954,0.99998176,1.83E-05,0
6955,0.99998987,1.01E-05,0
6956,0.9994338,0.000566106,0
6957,0.9953489,0.00465113,0
6958,0.998703,0.001297023,0
6959,0.91112506,0.08887497,0
6960,0.9980196,0.001980412,0
